Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PromotionGapRatio,RoleStagnationIndex,TrainingIntensityScore,ManagerStabilityIndicator,CareerVelocityScore,IncomeGrowthPotential,ExperienceUtilization,CareerCluster,PromotionGapRiskScore,PromotionGapRiskLevel
39,1,Travel_Rarely,1162,Sales,3,2,Medical,4,Female,41,3,2,Sales Executive,3,Married,5238,17778,4,Yes,18,3,1,0,12,3,2,1,0,0,0,0.0,0.0,2.9999970000030003,0.0,1.9999980000020001,2619.0,0.3076922998027616,0,1,Low
33,0,Travel_Frequently,508,Sales,10,3,Marketing,2,Male,46,2,2,Sales Executive,4,Single,4682,4317,3,No,14,3,3,0,9,6,2,7,7,0,1,0.0,0.9999998571428775,0.857142734693895,0.1428571224489825,0.285714244897965,585.25,0.2727272644628102,0,4,Medium
47,0,Travel_Rarely,1482,Research & Development,5,5,Life Sciences,4,Male,42,3,5,Research Director,3,Married,18300,16375,4,No,11,3,2,1,21,2,3,3,2,1,1,0.33333322222225925,0.6666664444445185,0.6666664444445185,0.33333322222225925,1.6666661111112961,4575.0,0.44680850113173404,1,3,Low
43,0,Travel_Frequently,559,Research & Development,10,4,Life Sciences,3,Female,82,2,2,Laboratory Technician,3,Divorced,5257,6227,1,No,11,3,2,1,9,3,4,9,7,0,0,0.0,0.7777776913580343,0.33333329629630043,0.0,0.22222219753086697,525.7,0.20930232071389954,0,4,Medium
27,0,Non-Travel,210,Sales,1,1,Marketing,3,Male,73,3,2,Sales Executive,2,Married,6349,22107,0,Yes,13,3,4,1,6,0,3,5,4,1,4,0.199999960000008,0.799999840000032,0.0,0.799999840000032,0.399999920000016,1058.1666666666667,0.22222221399176983,0,5,Medium
54,0,Travel_Frequently,928,Research & Development,20,4,Life Sciences,4,Female,31,3,2,Research Scientist,3,Single,4869,16885,3,No,12,3,4,0,20,4,2,4,3,0,3,0.0,0.7499998125000469,0.9999997500000625,0.7499998125000469,0.49999987500003124,973.8,0.37037036351166,0,3,Low
43,0,Travel_Rarely,1001,Research & Development,7,3,Life Sciences,3,Female,43,3,3,Healthcare Representative,1,Married,9985,9262,8,No,16,3,1,1,10,1,2,1,0,0,0,0.0,0.0,0.9999990000010001,0.0,2.9999970000030003,4992.5,0.23255813412655504,0,1,Low
45,0,Travel_Rarely,549,Research & Development,8,4,Other,4,Male,75,3,2,Research Scientist,4,Married,3697,9278,9,No,14,3,1,2,12,3,3,10,9,9,8,0.8999999100000091,0.8999999100000091,0.299999970000003,0.7999999200000081,0.19999998000000202,336.09090909090907,0.2666666607407409,1,7,High
40,0,Travel_Rarely,1124,Sales,1,2,Medical,2,Male,57,1,2,Sales Executive,4,Married,7457,13273,2,Yes,22,4,3,3,6,2,2,4,3,0,2,0.0,0.7499998125000469,0.49999987500003124,0.49999987500003124,0.49999987500003124,1491.4,0.1499999962500001,0,3,Low
29,1,Travel_Rarely,318,Research & Development,8,4,Other,2,Male,77,1,1,Laboratory Technician,1,Married,2119,4759,1,Yes,11,3,4,0,7,4,2,7,7,0,7,0.0,0.9999998571428775,0.57142848979593,0.9999998571428775,0.1428571224489825,264.875,0.24137930202140337,0,4,Medium
29,0,Travel_Rarely,738,Research & Development,9,5,Other,2,Male,30,2,1,Laboratory Technician,4,Single,3983,7621,0,No,17,3,3,0,4,2,3,3,2,2,2,0.6666664444445185,0.6666664444445185,0.6666664444445185,0.6666664444445185,0.33333322222225925,995.75,0.13793102972651622,0,5,Medium
30,0,Travel_Rarely,570,Sales,5,3,Marketing,4,Female,30,2,2,Sales Executive,3,Divorced,6118,5431,1,No,13,3,3,3,10,2,3,10,9,1,2,0.09999999000000101,0.8999999100000091,0.19999998000000202,0.19999998000000202,0.19999998000000202,556.1818181818181,0.33333332222222256,0,6,Medium
27,0,Travel_Rarely,1130,Sales,8,4,Marketing,2,Female,56,3,2,Sales Executive,2,Married,6214,3415,1,No,18,3,1,1,8,3,3,8,7,0,7,0.0,0.8749998906250137,0.3749999531250059,0.8749998906250137,0.24999996875000394,690.4444444444445,0.2962962853223598,0,3,Low
37,0,Travel_Rarely,1192,Research & Development,5,2,Medical,4,Male,61,3,2,Manufacturing Director,4,Divorced,6347,23177,7,No,16,3,3,2,8,2,2,6,2,0,4,0.0,0.33333327777778704,0.33333327777778704,0.6666665555555741,0.33333327777778704,906.7142857142857,0.21621621037253486,0,1,Low
38,0,Travel_Rarely,343,Research & Development,15,2,Life Sciences,3,Male,92,2,3,Research Director,4,Divorced,11510,15682,0,Yes,14,3,2,1,12,3,3,11,10,2,9,0.1818181652892577,0.9090908264462886,0.2727272479338866,0.8181817438016598,0.2727272479338866,959.1666666666666,0.31578946537396146,1,3,Low
31,0,Travel_Rarely,1232,Research & Development,7,4,Medical,3,Female,39,3,3,Manufacturing Director,4,Single,7143,25713,1,Yes,14,3,3,0,11,2,2,11,9,4,10,0.3636363305785154,0.8181817438016598,0.1818181652892577,0.9090908264462886,0.2727272479338866,595.25,0.3548386982310097,1,5,Medium
29,0,Travel_Rarely,144,Sales,10,1,Marketing,4,Female,39,2,2,Sales Executive,2,Divorced,8268,11866,1,Yes,14,3,1,2,7,2,3,7,7,1,7,0.1428571224489825,0.9999998571428775,0.285714244897965,0.9999998571428775,0.285714244897965,1033.5,0.24137930202140337,0,3,Low
35,0,Travel_Rarely,1296,Research & Development,5,4,Technical Degree,3,Male,62,3,3,Manufacturing Director,2,Single,8095,18264,0,No,13,3,4,0,17,5,3,16,6,0,13,0.0,0.37499997656250145,0.3124999804687512,0.8124999492187531,0.18749998828125072,476.1764705882353,0.4857142718367351,1,2,Low
23,0,Travel_Rarely,1309,Research & Development,26,1,Life Sciences,3,Male,83,3,1,Research Scientist,4,Divorced,2904,16092,1,No,12,3,3,2,4,2,2,4,2,0,2,0.0,0.49999987500003124,0.49999987500003124,0.49999987500003124,0.24999993750001562,580.8,0.17391303591682453,0,1,Low
41,0,Travel_Rarely,483,Research & Development,6,3,Medical,4,Male,95,2,2,Manufacturing Director,2,Single,6032,10110,6,Yes,15,3,4,0,8,3,3,5,4,1,2,0.199999960000008,0.799999840000032,0.599999880000024,0.399999920000016,0.399999920000016,1005.3333333333334,0.19512194646044034,0,3,Low
47,0,Travel_Frequently,1309,Sales,4,1,Medical,2,Male,99,3,2,Sales Representative,3,Single,2976,25751,3,No,19,3,1,0,5,3,3,0,0,0,0,0.0,0.0,3000000.0,0.0,2000000.0,2976.0,0.10638297645993668,2,1,Low
42,0,Travel_Rarely,810,Research & Development,23,5,Life Sciences,1,Female,44,3,4,Research Director,4,Single,15992,15901,2,No,14,3,2,0,16,2,3,1,0,0,0,0.0,0.0,1.9999980000020001,0.0,3.9999960000040002,7996.0,0.3809523718820864,0,1,Low
29,0,Non-Travel,746,Sales,2,3,Life Sciences,4,Male,61,3,2,Sales Executive,3,Married,4649,16928,1,No,14,3,1,1,4,3,2,4,3,0,2,0.0,0.7499998125000469,0.7499998125000469,0.49999987500003124,0.49999987500003124,929.8,0.13793102972651622,0,3,Low
42,0,Travel_Rarely,544,Human Resources,2,1,Technical Degree,3,Male,52,3,1,Human Resources,3,Divorced,2696,24017,0,Yes,11,3,3,1,4,5,3,3,2,1,0,0.33333322222225925,0.6666664444445185,1.6666661111112961,0.0,0.33333322222225925,674.0,0.0952380929705216,0,4,Medium
32,0,Travel_Rarely,1062,Research & Development,2,3,Medical,3,Female,75,3,1,Laboratory Technician,2,Married,2370,3956,1,No,13,3,3,1,8,4,3,8,0,0,7,0.0,0.0,0.4999999375000079,0.8749998906250137,0.12499998437500197,263.3333333333333,0.24999999218750027,0,1,Low
48,0,Travel_Rarely,530,Sales,29,1,Medical,1,Female,91,3,3,Manager,3,Married,12504,23978,3,No,21,4,2,1,15,3,1,0,0,0,0,0.0,0.0,3000000.0,0.0,3000000.0,12504.0,0.31249999348958346,2,1,Low
37,0,Travel_Rarely,1319,Research & Development,6,3,Medical,3,Male,51,4,2,Research Scientist,1,Divorced,5974,17001,4,Yes,13,3,1,2,13,2,3,7,7,6,7,0.857142734693895,0.9999998571428775,0.285714244897965,0.9999998571428775,0.285714244897965,746.75,0.35135134185536915,1,6,Medium
30,0,Non-Travel,641,Sales,25,2,Technical Degree,4,Female,85,3,2,Sales Executive,3,Married,4736,6069,7,Yes,12,3,2,1,4,2,4,2,2,2,2,0.99999950000025,0.99999950000025,0.99999950000025,0.99999950000025,0.99999950000025,1578.6666666666667,0.13333332888888902,0,6,Medium
26,0,Travel_Rarely,933,Sales,1,3,Life Sciences,3,Male,57,3,2,Sales Executive,3,Married,5296,20156,1,No,17,3,2,1,8,3,3,8,7,7,7,0.8749998906250137,0.8749998906250137,0.3749999531250059,0.8749998906250137,0.24999996875000394,588.4444444444445,0.30769229585798863,1,6,Medium
42,0,Travel_Rarely,1332,Research & Development,2,4,Other,1,Male,98,2,2,Healthcare Representative,4,Single,6781,17078,3,No,23,4,2,0,14,6,3,1,0,0,0,0.0,0.0,5.999994000006001,0.0,1.9999980000020001,3390.5,0.3333333253968256,0,1,Low
21,1,Travel_Frequently,756,Sales,1,1,Technical Degree,1,Female,99,2,1,Sales Representative,2,Single,2174,9150,1,Yes,11,3,3,0,3,3,3,3,2,1,2,0.33333322222225925,0.6666664444445185,0.9999996666667778,0.6666664444445185,0.33333322222225925,543.5,0.14285713605442207,0,3,Low
36,0,Non-Travel,845,Sales,1,5,Medical,4,Female,45,3,2,Sales Executive,4,Single,6653,15276,4,No,15,3,2,0,7,6,3,1,0,0,0,0.0,0.0,5.999994000006001,0.0,1.9999980000020001,3326.5,0.19444443904321004,0,1,Low
36,0,Travel_Frequently,541,Sales,3,4,Medical,1,Male,48,2,3,Sales Executive,4,Married,9699,7246,4,No,11,3,1,1,16,2,3,13,9,1,12,0.07692307100591762,0.6923076390532585,0.15384614201183525,0.9230768520710114,0.23076921301775286,692.7857142857143,0.44444443209876583,1,3,Low
57,0,Travel_Rarely,593,Research & Development,1,4,Medical,4,Male,88,3,2,Healthcare Representative,3,Married,6755,2967,2,No,11,3,3,0,15,2,3,3,2,1,2,0.33333322222225925,0.6666664444445185,0.6666664444445185,0.6666664444445185,0.6666664444445185,1688.75,0.26315789012003704,0,3,Low
40,0,Travel_Rarely,1171,Research & Development,10,4,Life Sciences,4,Female,46,4,1,Laboratory Technician,3,Married,2213,22495,3,Yes,13,3,3,1,10,3,3,7,7,1,7,0.1428571224489825,0.9999998571428775,0.4285713673469475,0.9999998571428775,0.1428571224489825,276.625,0.24999999375000018,0,4,Medium
21,0,Non-Travel,895,Sales,9,2,Medical,1,Male,39,3,1,Sales Representative,4,Single,2610,2851,1,No,24,4,3,0,3,3,2,3,2,2,2,0.6666664444445185,0.6666664444445185,0.9999996666667778,0.6666664444445185,0.33333322222225925,652.5,0.14285713605442207,0,5,Medium
33,1,Travel_Rarely,350,Sales,5,3,Marketing,4,Female,34,3,1,Sales Representative,3,Single,2851,9150,1,Yes,13,3,2,0,1,2,3,1,0,0,0,0.0,0.0,1.9999980000020001,0.0,0.9999990000010001,1425.5,0.030303029384756687,0,1,Low
37,0,Travel_Rarely,921,Research & Development,10,3,Medical,3,Female,98,3,1,Laboratory Technician,1,Married,3452,17663,6,No,20,4,2,1,17,3,3,5,4,0,3,0.0,0.799999840000032,0.599999880000024,0.599999880000024,0.199999960000008,575.3333333333334,0.4594594470416366,0,4,Medium
46,0,Non-Travel,1144,Research & Development,7,4,Medical,3,Female,30,3,2,Manufacturing Director,3,Married,5258,16044,2,No,14,3,3,0,7,2,4,1,0,0,0,0.0,0.0,1.9999980000020001,0.0,1.9999980000020001,2629.0,0.1521739097353498,0,1,Low
41,1,Travel_Frequently,143,Sales,4,3,Marketing,1,Male,56,3,2,Sales Executive,2,Single,9355,9558,1,No,18,3,3,0,8,5,3,8,7,7,7,0.8749998906250137,0.8749998906250137,0.6249999218750099,0.8749998906250137,0.24999996875000394,1039.4444444444443,0.19512194646044034,1,6,Medium
50,0,Travel_Rarely,1046,Research & Development,10,3,Technical Degree,4,Male,100,2,3,Healthcare Representative,4,Single,10496,2755,6,No,15,3,4,0,20,2,3,4,3,1,3,0.24999993750001562,0.7499998125000469,0.49999987500003124,0.7499998125000469,0.7499998125000469,2099.2,0.3999999920000002,1,4,Medium
40,1,Travel_Rarely,575,Sales,22,2,Marketing,3,Male,68,2,2,Sales Executive,3,Married,6380,6110,2,Yes,12,3,1,2,8,6,3,6,4,1,0,0.16666663888889352,0.6666665555555741,0.9999998333333611,0.0,0.33333327777778704,911.4285714285714,0.19999999500000012,0,3,Low
31,0,Travel_Rarely,408,Research & Development,9,4,Life Sciences,3,Male,42,2,1,Research Scientist,2,Single,2657,7551,0,Yes,16,3,4,0,3,5,3,2,2,2,2,0.99999950000025,0.99999950000025,2.499998750000625,0.99999950000025,0.499999750000125,885.6666666666666,0.09677419042663901,0,6,Medium
21,1,Travel_Rarely,156,Sales,12,3,Life Sciences,3,Female,90,4,1,Sales Representative,2,Single,2716,25422,1,No,15,3,4,0,1,0,3,1,0,0,0,0.0,0.0,0.0,0.0,0.9999990000010001,1358.0,0.04761904535147403,0,3,Low
29,0,Travel_Rarely,1283,Research & Development,23,3,Life Sciences,4,Male,54,3,1,Research Scientist,4,Single,2201,18168,9,No,16,3,4,0,6,4,3,3,2,1,2,0.33333322222225925,0.6666664444445185,1.333332888889037,0.6666664444445185,0.33333322222225925,550.25,0.20689654458977433,0,3,Low
35,0,Travel_Rarely,755,Research & Development,9,4,Life Sciences,3,Male,97,2,2,Healthcare Representative,2,Single,6540,19394,9,No,19,3,3,0,10,5,3,1,1,0,0,0.0,0.9999990000010001,4.999995000005001,0.0,1.9999980000020001,3270.0,0.28571427755102063,0,4,Medium
27,0,Travel_Rarely,1469,Research & Development,1,2,Medical,4,Male,82,3,1,Laboratory Technician,2,Divorced,3816,17881,1,No,11,3,2,1,5,2,3,5,2,0,4,0.0,0.399999920000016,0.399999920000016,0.799999840000032,0.199999960000008,636.0,0.18518517832647488,0,2,Low
28,0,Travel_Rarely,304,Sales,9,4,Life Sciences,2,Male,92,3,2,Sales Executive,4,Single,5253,20750,1,No,16,3,4,0,7,1,3,7,5,0,7,0.0,0.7142856122449125,0.1428571224489825,0.9999998571428775,0.285714244897965,656.625,0.24999999107142887,0,4,Medium
49,0,Travel_Rarely,1261,Research & Development,7,3,Other,2,Male,31,2,3,Healthcare Representative,3,Single,10965,12066,8,No,24,4,3,0,26,2,3,5,2,0,0,0.0,0.399999920000016,0.399999920000016,0.0,0.599999880000024,1827.5,0.5306122340691382,0,2,Low
51,0,Travel_Rarely,1178,Sales,14,2,Life Sciences,3,Female,87,3,2,Sales Executive,4,Married,4936,14862,4,No,11,3,3,1,18,2,2,7,7,0,7,0.0,0.9999998571428775,0.285714244897965,0.9999998571428775,0.285714244897965,617.0,0.3529411695501732,1,3,Low
36,0,Travel_Rarely,329,Research & Development,2,3,Life Sciences,4,Female,96,3,1,Research Scientist,3,Married,2543,11868,4,No,13,3,2,1,6,3,3,2,2,2,2,0.99999950000025,0.99999950000025,1.499999250000375,0.99999950000025,0.499999750000125,847.6666666666666,0.16666666203703717,0,6,Medium
34,1,Non-Travel,1362,Sales,19,3,Marketing,1,Male,67,4,2,Sales Executive,4,Single,5304,4652,8,Yes,13,3,2,0,9,3,2,5,2,0,4,0.0,0.399999920000016,0.599999880000024,0.799999840000032,0.399999920000016,884.0,0.2647058745674743,0,1,Low
55,0,Travel_Rarely,1311,Research & Development,2,3,Life Sciences,3,Female,97,3,4,Manager,4,Single,16659,23258,2,Yes,13,3,3,0,30,2,3,5,4,1,2,0.199999960000008,0.799999840000032,0.399999920000016,0.399999920000016,0.799999840000032,2776.5,0.5454545355371903,1,3,Low
24,0,Travel_Rarely,1371,Sales,10,4,Marketing,4,Female,77,3,2,Sales Executive,3,Divorced,4260,5915,1,Yes,12,3,4,1,5,2,4,5,2,0,3,0.0,0.399999920000016,0.399999920000016,0.599999880000024,0.399999920000016,710.0,0.20833332465277812,0,1,Low
30,0,Travel_Rarely,202,Sales,2,1,Technical Degree,3,Male,72,3,1,Sales Representative,2,Married,2476,17434,1,No,18,3,1,1,1,3,3,1,0,0,0,0.0,0.0,2.9999970000030003,0.0,0.9999990000010001,1238.0,0.033333332222222255,0,1,Low
26,1,Travel_Frequently,575,Research & Development,3,1,Technical Degree,3,Male,73,3,1,Research Scientist,1,Single,3102,6582,0,No,22,4,3,0,7,2,3,6,4,0,4,0.0,0.6666665555555741,0.33333327777778704,0.6666665555555741,0.16666663888889352,443.14285714285717,0.26923075887574005,0,3,Low
22,0,Travel_Rarely,253,Research & Development,11,3,Medical,1,Female,43,3,1,Research Scientist,2,Married,2244,24440,1,No,13,3,4,1,2,1,3,2,1,1,2,0.499999750000125,0.499999750000125,0.499999750000125,0.99999950000025,0.499999750000125,748.0,0.09090908677685969,0,3,Low
36,0,Travel_Rarely,164,Sales,2,2,Medical,2,Male,61,2,3,Sales Executive,3,Married,7596,3809,1,No,13,3,2,2,10,2,3,10,9,9,0,0.8999999100000091,0.8999999100000091,0.19999998000000202,0.0,0.299999970000003,690.5454545454545,0.2777777700617286,1,8,High
30,1,Travel_Frequently,464,Research & Development,4,3,Technical Degree,3,Male,40,3,1,Research Scientist,4,Single,2285,3427,9,Yes,23,4,3,0,3,4,3,1,0,0,0,0.0,0.0,3.9999960000040002,0.0,0.9999990000010001,1142.5,0.09999999666666677,0,1,Low
37,0,Travel_Rarely,1107,Research & Development,14,3,Life Sciences,4,Female,95,3,1,Laboratory Technician,1,Divorced,3034,26914,1,No,12,3,3,1,18,2,2,18,7,12,17,0.6666666296296316,0.3888888672839518,0.11111110493827195,0.9444443919753115,0.055555552469135974,159.68421052631578,0.48648647333820344,1,7,High
40,0,Travel_Rarely,759,Sales,2,2,Marketing,4,Female,46,3,2,Sales Executive,2,Divorced,5715,22553,7,No,12,3,3,2,8,5,3,5,4,1,3,0.199999960000008,0.799999840000032,0.99999980000004,0.599999880000024,0.399999920000016,952.5,0.19999999500000012,0,3,Low
42,0,Travel_Rarely,201,Research & Development,1,4,Life Sciences,2,Female,95,3,1,Laboratory Technician,1,Divorced,2576,20490,3,No,16,3,2,1,8,5,3,5,2,1,2,0.199999960000008,0.399999920000016,0.99999980000004,0.399999920000016,0.199999960000008,429.3333333333333,0.1904761859410432,0,2,Low
37,0,Travel_Rarely,1305,Research & Development,10,4,Life Sciences,3,Male,49,3,2,Manufacturing Director,2,Single,4197,21123,2,Yes,12,3,4,0,18,2,2,1,0,0,1,0.0,0.0,1.9999980000020001,0.9999990000010001,1.9999980000020001,2098.5,0.48648647333820344,0,0,Low
43,0,Travel_Rarely,982,Research & Development,12,3,Life Sciences,1,Male,59,2,4,Research Director,2,Divorced,14336,4345,1,No,11,3,3,1,25,3,3,25,10,3,9,0.11999999520000018,0.39999998400000064,0.11999999520000018,0.35999998560000057,0.15999999360000025,551.3846153846154,0.5813953353163875,1,3,Low
40,0,Travel_Rarely,555,Research & Development,2,3,Medical,2,Female,78,2,2,Laboratory Technician,3,Married,3448,13436,6,No,22,4,2,1,20,3,3,1,0,0,0,0.0,0.0,2.9999970000030003,0.0,1.9999980000020001,1724.0,0.49999998750000035,0,1,Low
54,0,Travel_Rarely,821,Research & Development,5,2,Medical,1,Male,86,3,5,Research Director,1,Married,19406,8509,4,No,11,3,3,1,24,4,2,4,2,1,2,0.24999993750001562,0.49999987500003124,0.9999997500000625,0.49999987500003124,1.249999687500078,3881.2,0.44444443621399193,1,2,Low
34,0,Non-Travel,1381,Sales,4,4,Marketing,3,Female,72,3,2,Sales Executive,3,Married,6538,12740,9,No,15,3,1,1,6,3,3,3,2,1,2,0.33333322222225925,0.6666664444445185,0.9999996666667778,0.6666664444445185,0.6666664444445185,1634.5,0.17647058304498286,0,3,Low
31,0,Travel_Rarely,480,Research & Development,7,2,Medical,2,Female,31,3,2,Manufacturing Director,1,Married,4306,4156,1,No,12,3,2,1,13,5,1,13,10,3,12,0.23076921301775286,0.7692307100591762,0.3846153550295881,0.9230768520710114,0.15384614201183525,307.57142857142856,0.4193548251821024,1,5,Medium
43,0,Travel_Frequently,313,Research & Development,21,3,Medical,4,Male,61,3,1,Laboratory Technician,4,Married,2258,15238,7,No,20,4,1,1,8,1,3,3,2,1,2,0.33333322222225925,0.6666664444445185,0.33333322222225925,0.6666664444445185,0.33333322222225925,564.5,0.18604650730124403,0,3,Low
43,0,Travel_Rarely,1473,Research & Development,8,4,Other,3,Female,74,3,2,Healthcare Representative,3,Divorced,4522,2227,4,Yes,14,3,4,0,8,3,3,5,2,0,2,0.0,0.399999920000016,0.599999880000024,0.399999920000016,0.399999920000016,753.6666666666666,0.18604650730124403,0,1,Low
25,0,Travel_Rarely,891,Sales,4,2,Life Sciences,2,Female,99,2,2,Sales Executive,4,Single,4487,12090,1,Yes,11,3,2,0,5,3,3,5,4,1,3,0.199999960000008,0.799999840000032,0.599999880000024,0.599999880000024,0.399999920000016,747.8333333333334,0.19999999200000032,0,3,Low
37,0,Non-Travel,1063,Research & Development,25,5,Medical,2,Female,72,3,2,Research Scientist,3,Married,4449,23866,3,Yes,15,3,1,2,15,2,3,13,11,10,7,0.7692307100591762,0.8461537810650938,0.15384614201183525,0.5384614970414233,0.15384614201183525,317.7857142857143,0.4054053944485029,1,8,High
31,0,Travel_Rarely,329,Research & Development,1,2,Life Sciences,4,Male,98,2,1,Laboratory Technician,1,Married,2218,16193,1,No,12,3,3,1,4,3,3,4,2,3,2,0.7499998125000469,0.49999987500003124,0.7499998125000469,0.49999987500003124,0.24999993750001562,443.6,0.12903225390218534,0,4,Medium
39,0,Travel_Frequently,1218,Research & Development,1,1,Life Sciences,2,Male,52,3,5,Manager,3,Divorced,19197,8213,1,Yes,14,3,3,1,21,3,3,21,8,1,6,0.04761904535147403,0.38095236281179223,0.14285713605442207,0.28571427210884415,0.23809522675737013,872.5909090909091,0.5384615246548328,1,3,Low
56,0,Travel_Frequently,906,Sales,6,3,Life Sciences,3,Female,86,4,4,Sales Executive,1,Married,13212,18256,9,No,11,3,4,3,36,0,2,7,7,7,7,0.9999998571428775,0.9999998571428775,0.0,0.9999998571428775,0.57142848979593,1651.5,0.6428571313775513,1,8,High
30,0,Travel_Rarely,1082,Sales,12,3,Technical Degree,2,Female,83,3,2,Sales Executive,3,Single,6577,19558,0,No,11,3,2,0,6,6,3,5,4,4,4,0.799999840000032,0.799999840000032,1.199999760000048,0.799999840000032,0.399999920000016,1096.1666666666667,0.19999999333333354,0,6,Medium
41,0,Travel_Rarely,645,Sales,1,3,Marketing,2,Male,49,4,3,Sales Executive,1,Married,8392,19566,1,No,16,3,3,1,10,2,3,10,7,0,7,0.0,0.699999930000007,0.19999998000000202,0.699999930000007,0.299999970000003,762.9090909090909,0.24390243307555043,1,3,Low
28,0,Travel_Rarely,1300,Research & Development,17,2,Medical,3,Male,79,3,2,Laboratory Technician,1,Divorced,4558,13535,1,No,12,3,4,1,10,2,3,10,0,1,8,0.09999999000000101,0.0,0.19999998000000202,0.7999999200000081,0.19999998000000202,414.3636363636364,0.35714284438775556,0,2,Low
25,1,Travel_Rarely,688,Research & Development,3,3,Medical,1,Male,91,3,1,Laboratory Technician,1,Married,4031,9396,5,No,13,3,3,1,6,5,3,2,2,0,2,0.0,0.99999950000025,2.499998750000625,0.99999950000025,0.499999750000125,1343.6666666666667,0.23999999040000036,0,3,Low
52,0,Travel_Rarely,319,Research & Development,3,3,Medical,4,Male,39,2,3,Manufacturing Director,3,Married,7969,19609,2,Yes,14,3,3,0,28,4,3,5,4,0,4,0.0,0.799999840000032,0.799999840000032,0.799999840000032,0.599999880000024,1328.1666666666667,0.538461528106509,1,3,Low
